property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,"Residential land / Plot in Sector 131, Noida",N/A,"₹5.69 Cr
₹26,444 /sqft",2151,"2,151 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Jaypee greens kensington park plot phase-2 sector 131 noida. 239 sq. Yard corner plot good location. Demand 2.38,000/- Per sq yard",N/A,Jaypee Greens Kensington Park Plot Phase 2,"Highlights :
Corner Property
Overlooking Park
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-239-sq-yard-spid-Z87928672
,"Residential land / Plot in Sector 131, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-239-sq-yard-spid-Z87928672
,"Residential land / Plot in Sector 131, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-239-sq-yard-spid-Z87928672
,N/A,N/A,"₹5.69 Cr
₹26,444 /sqft",2151,"2,151 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Jaypee greens kensington park plot phase-2 sector 131 noida. 239 sq. Yard corner plot good location. Demand 2.38,000/- Per sq yard",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A87137256,"Residential land / Plot in Sector 131, Noida",N/A,"₹3.45 Cr
₹25,054 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
,"Residential land / Plot in Sector 131, Noida",N/A,"₹3.45 Cr
₹25,054 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
AI_LISTING,"Residential land / Plot in Sector 131, Noida",N/A,"₹3.45 Cr
₹25,054 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
,"Residential land / Plot in Sector 131, Noida",N/A,"₹3.45 Cr
₹25,054 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
,"Residential land / Plot in Sector 131, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
,"Residential land / Plot in Sector 131, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 2,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-2-sector-131-noida-153-sq-yard-spid-A87137256
,N/A,N/A,"₹3.45 Cr
₹25,054 /sqft",1377,"1,377 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
SECTOR 137 METRO Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C88609632,"3 BHK Flat in Sector 75, Noida",N/A,"₹1.78 Cr
₹13,484 /sqft",1320,"1,320 sqft",3 BHK,12th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This property faces the north-East direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 3 balconies. The property is located on the 12th floor",N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
,"3 BHK Flat in Sector 75, Noida",N/A,"₹1.78 Cr
₹13,484 /sqft",1320,"1,320 sqft",3 BHK,12th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This property faces the north-East direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 3 balconies. The property is located on the 12th floor",N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
AI_LISTING,"3 BHK Flat in Sector 75, Noida",N/A,"₹1.78 Cr
₹13,484 /sqft",1320,"1,320 sqft",3 BHK,12th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This property faces the north-East direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 3 balconies. The property is located on the 12th floor",N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
,"3 BHK Flat in Sector 75, Noida",N/A,"₹1.78 Cr
₹13,484 /sqft",1320,"1,320 sqft",3 BHK,12th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This property faces the north-East direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 3 balconies. The property is located on the 12th floor",N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
,"3 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
,"3 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1320-sq-ft-spid-C88609632
,N/A,N/A,"₹1.78 Cr
₹13,484 /sqft",1320,"1,320 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1320,1320 sq.Ft,N/A,12th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This property faces the north-East direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 3 balconies. The property is located on the 12th floor",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W88343588,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.45 Cr
₹14,146 /sqft",1025,"1,025 sqft",2 BHK,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 14 floors in total and the flat for sale is located on t",N/A,Gulshan Botnia,"Highlights :
Top Floor
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.45 Cr
₹14,146 /sqft",1025,"1,025 sqft",2 BHK,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 14 floors in total and the flat for sale is located on t",N/A,Gulshan Botnia,"Highlights :
Top Floor
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
AI_LISTING,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.45 Cr
₹14,146 /sqft",1025,"1,025 sqft",2 BHK,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 14 floors in total and the flat for sale is located on t",N/A,Gulshan Botnia,"Highlights :
Top Floor
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.45 Cr
₹14,146 /sqft",1025,"1,025 sqft",2 BHK,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 14 floors in total and the flat for sale is located on t",N/A,Gulshan Botnia,"Highlights :
Top Floor
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
,"2 BHK Flat in Sector 144, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
,"2 BHK Flat in Sector 144, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-W88343588
,N/A,N/A,"₹1.45 Cr
₹14,146 /sqft",1025,"1,025 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1025,1025 sq.Ft,N/A,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 14 floors in total and the flat for sale is located on t",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Z87525498,"9 Bedroom House in Sector 44, Noida","12
Sector 44, Noida
RESALE
9 Bedroom House in Sector 44, Noida
₹13.5 Cr
₹52,258 /sqft
2,583 sqft
(240 sqm)
Plot Area
9 BHK
(10 Baths)
Ready To Move
Highlights :
East Facing
Kothi with lift & basement Nearby
+2

Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9 people/joint family) Provision for 50% commercialisation (Ground and first floor) 500 metre to noida greater noida expressway A+ category residential sector of noida Capable of genrating 6 lakhs p...

Dealer·1w ago
YourBrokers
View Number
Contact","₹13.5 Cr
₹52,258 /sqft",2583,"2,583 sqft",9 BHK,3rd floor,East,Ready to move,N/A,N/A,N/A,Lift,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9,N/A,"Sector 44, Noida","Highlights :
East Facing
Kothi with lift & basement Nearby
+2",https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
,"9 Bedroom House in Sector 44, Noida","12
Sector 44, Noida
RESALE
9 Bedroom House in Sector 44, Noida
₹13.5 Cr
₹52,258 /sqft
2,583 sqft
(240 sqm)
Plot Area
9 BHK
(10 Baths)
Ready To Move
Highlights :
East Facing
Kothi with lift & basement Nearby
+2

Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9 people/joint family) Provision for 50% commercialisation (Ground and first floor) 500 metre to noida greater noida expressway A+ category residential sector of noida Capable of genrating 6 lakhs p...","₹13.5 Cr
₹52,258 /sqft",2583,"2,583 sqft",9 BHK,3rd floor,East,Ready to move,N/A,N/A,N/A,Lift,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9,N/A,"Sector 44, Noida","Highlights :
East Facing
Kothi with lift & basement Nearby
+2",https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
AI_LISTING,"9 Bedroom House in Sector 44, Noida","Sector 44, Noida
RESALE
9 Bedroom House in Sector 44, Noida
₹13.5 Cr
₹52,258 /sqft
2,583 sqft
(240 sqm)
Plot Area
9 BHK
(10 Baths)
Ready To Move
Highlights :
East Facing
Kothi with lift & basement Nearby
+2

Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9 people/joint family) Provision for 50% commercialisation (Ground and first floor) 500 metre to noida greater noida expressway A+ category residential sector of noida Capable of genrating 6 lakhs p...","₹13.5 Cr
₹52,258 /sqft",2583,"2,583 sqft",9 BHK,3rd floor,East,Ready to move,N/A,N/A,N/A,Lift,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9,N/A,"Sector 44, Noida","Highlights :
East Facing
Kothi with lift & basement Nearby
+2",https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
,"9 Bedroom House in Sector 44, Noida",Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9 people/joint family) Provision for 50% commercialisation (Ground and first floor) 500 metre to noida greater noida expressway A+ category residential sector of noida Capable of genrating 6 lakhs p...,"₹13.5 Cr
₹52,258 /sqft",2583,"2,583 sqft",9 BHK,3rd floor,East,Ready to move,N/A,N/A,N/A,Lift,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9,N/A,"Sector 44, Noida","Highlights :
East Facing
Kothi with lift & basement Nearby
+2",https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
,"9 Bedroom House in Sector 44, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 44, Noida",N/A,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
,"9 Bedroom House in Sector 44, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 44, Noida",N/A,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-44-noida-2583-sq-ft-spid-Z87525498
,N/A,N/A,"₹13.5 Cr
₹52,258 /sqft",2583,"2,583 sqft",9 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,Lift,N/A,N/A,N/A,"Highlights :
East Facing
Kothi with lift & basement Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,Lift,N/A,N/A,N/A,"Highlights :
East Facing
Kothi with lift & basement Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,Lift,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,Lift,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9 people/joint family) Provision for 50% commercialisation (Ground and first floor) 500 metre to noida greater noida expressway A+ category residential sector of noida Capable of genrating 6 lakhs p...,N/A,N/A,N/A,N/A,3rd floor,N/A,New,N/A,N/A,N/A,Lift,Brand new independent house/ kothi for sale in noida sector 44 Size - 240 metre with lift to all floors Floors- Basement + ground + 1st +2+3rd floor+ terrace Total 9 bedrooms (Suitable for family of 9,N/A,N/A,N/A,N/A
I88492578,"Residential land / Plot in Sector 133, Noida",N/A,"₹4.9 Cr
₹22,780 /sqft",2151,"2,151 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
,"Residential land / Plot in Sector 133, Noida",N/A,"₹4.9 Cr
₹22,780 /sqft",2151,"2,151 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
AI_LISTING,"Residential land / Plot in Sector 133, Noida",N/A,"₹4.9 Cr
₹22,780 /sqft",2151,"2,151 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
,"Residential land / Plot in Sector 133, Noida",N/A,"₹4.9 Cr
₹22,780 /sqft",2151,"2,151 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
,"Residential land / Plot in Sector 133, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
,"Residential land / Plot in Sector 133, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-239-sq-yard-spid-I88492578
,"Jaypee Greens Kensington Park Plot Phase 1
3.6",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,N/A
,N/A,N/A,"₹4.9 Cr
₹22,780 /sqft",2151,"2,151 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
step by step school within 500m
+2",N/A
